price,lprice,square,rooms,floor,mfloor,station,metro,ametro,dmetro,link,add,lat,lon
17900000,16.70031127081098,61.0,2,15,28,метро Тушинская,8 минут на транспорте,0,8,https://www.cian.ru/sale/flat/291804177/,"Строительный проезд, 9С7",55.835806,37.422818
30000000,17.216707939626428,103.0,4,11,14,метро Тушинская,16 минут пешком,1,16,https://www.cian.ru/sale/flat/310325644/,"ул. Большая Набережная, 11к1",55.828435,37.456945
36999999,17.42642844358147,83.6,3,10,10,метро Тушинская,9 минут на транспорте,0,9,https://www.cian.ru/sale/flat/312583958/,"ул. Свободы, 75К3",55.860959,37.443075
16500000,16.61887093887081,52.0,2,3,12,метро Тушинская,13 минут пешком,1,13,https://www.cian.ru/sale/flat/304640860/,"ул. Большая Набережная, 5",55.825406,37.455247
15900000,16.58182966719046,50.3,2,10,16,метро Тушинская,8 минут на транспорте,0,8,https://www.cian.ru/sale/flat/316277417/,"ул. Фомичевой, 8",55.858094,37.444548
33000000,17.312018119430753,60.0,2,10,20,метро Тушинская,14 минут пешком,1,14,https://www.cian.ru/sale/flat/316622005/,"Волоколамское ш., 71/8к1",55.818832,37.428881
12300000,16.325109820342647,53.0,2,2,5,метро Тушинская,4 минуты на транспорте,0,4,https://www.cian.ru/sale/flat/310651668/,"ул. Большая Набережная, 25/1",55.8339,37.459711
24000000,16.99356438831222,80.9,3,5,5,метро Тушинская,13 минут пешком,1,13,https://www.cian.ru/sale/flat/312831990/,"ул. Свободы, 17",55.831337,37.451402
26000000,17.073607095985757,65.6,2,4,19,метро Тушинская,10 минут пешком,1,10,https://www.cian.ru/sale/flat/315144981/,"ул. Циолковского, 6",55.829441,37.448465
14250000,16.472267464678932,57.7,2,1,5,метро Тушинская,13 минут пешком,1,13,https://www.cian.ru/sale/flat/309114247/,"ул. Свободы, 15/10",55.830432,37.452543
19900000,16.80623028969472,75.0,3,11,17,метро Тушинская,6 минут на транспорте,0,6,https://www.cian.ru/sale/flat/289761761/,"ул. Василия Петушкова, 7",55.837454,37.405615
18900000,16.75467248002987,69.6,3,23,24,метро Тушинская,20 минут пешком,1,20,https://www.cian.ru/sale/flat/314009459/,"Волоколамское ш., 81/2с6",55.826539,37.415254
19388000,16.780164875947403,53.9,1,1,4,метро Тушинская,19 минут пешком,1,19,https://www.cian.ru/sale/flat/316816689/,"Летная ул., 99С3",55.824754,37.415963
19500000,16.785925023533974,46.0,1,20,25,метро Тушинская,5 минут на транспорте,0,5,https://www.cian.ru/sale/flat/315880894/,"Волоколамское ш., 81/2с2",55.825452,37.412029
19450000,16.783357628028728,38.0,1,18,18,метро Тушинская,16 минут пешком,1,16,https://www.cian.ru/sale/flat/308097952/,"бул. Небесный, 1к1",55.818953,37.425836
19500000,16.785925023533974,92.6,3,2,17,метро Тушинская,18 минут пешком,1,18,https://www.cian.ru/sale/flat/316279983/,"1-й Тушинский проезд, 19",55.833061,37.417203
20000000,16.811242831518264,60.9,2,19,28,метро Тушинская,8 минут на транспорте,0,8,https://www.cian.ru/sale/flat/314943288/,"Строительный проезд, 9",55.836676,37.422243
20000000,16.811242831518264,72.5,2,3,5,метро Тушинская,19 минут пешком,1,19,https://www.cian.ru/sale/flat/316121341/,"ул. Свободы, 20",55.833021,37.454348
20000000,16.811242831518264,78.0,3,4,5,метро Тушинская,10 минут пешком,1,10,https://www.cian.ru/sale/flat/314211830/,"ул. Циолковского, 5",55.827773,37.450351
20900000,16.855259716935038,64.9,2,21,44,метро Тушинская,8 минут на транспорте,0,8,https://www.cian.ru/sale/flat/309434099/,"Строительный проезд, 9С9",55.83656,37.421901
20800000,16.850463544671545,75.4,2,2,30,метро Тушинская,8 минут на транспорте,0,8,https://www.cian.ru/sale/flat/308356673/,"Строительный проезд, 9С6",55.835806,37.422818
34990000,17.37057286434387,74.0,3,6,24,метро Тушинская,6 минут на транспорте,0,6,https://www.cian.ru/sale/flat/308137004/,"бул. Чкаловский, 6",55.816136,37.422988
14400000,16.48273876454623,45.9,2,13,25,метро Тушинская,5 минут на транспорте,0,5,https://www.cian.ru/sale/flat/316005608/,"Волоколамское ш., 81/2с3",55.825689,37.413215
14400000,16.48273876454623,41.2,2,17,21,метро Тушинская,8 минут на транспорте,0,8,https://www.cian.ru/sale/flat/315558487/,"Строительный проезд, 9",55.836676,37.422243
47000000,17.665658159674333,144.2,3,18,25,метро Тушинская,5 минут на транспорте,0,5,https://www.cian.ru/sale/flat/312258300/,"Лодочная ул., 9К1",55.837277,37.458211
15300000,16.543363386362664,51.5,2,15,22,метро Тушинская,7 минут на транспорте,0,7,https://www.cian.ru/sale/flat/304449836/,"ул. Свободы, 71",55.859367,37.448258
45000000,17.622173047734595,88.8,3,9,19,метро Тушинская,7 минут пешком,1,7,https://www.cian.ru/sale/flat/312485574/,"Волоколамское ш., 71к1",55.822407,37.43207
22150000,16.91334805445542,75.6,3,4,5,метро Тушинская,10 минут пешком,1,10,https://www.cian.ru/sale/flat/315104725/,"ул. Свободы, 8/4С1",55.827419,37.452974
22400000,16.924571516825267,46.0,2,14,25,метро Тушинская,5 минут на транспорте,0,5,https://www.cian.ru/sale/flat/315358255/,"Волоколамское ш., 81/2с2",55.825452,37.412029
22500000,16.929025867174648,86.9,3,3,5,метро Тушинская,4 минуты на транспорте,0,4,https://www.cian.ru/sale/flat/282853697/,"ул. Свободы, 24/9",55.834133,37.454295
22500000,16.929025867174648,75.7,2,26,30,метро Тушинская,8 минут на транспорте,0,8,https://www.cian.ru/sale/flat/314363023/,"Строительный проезд, 9С9",55.83656,37.421901
22500000,16.929025867174648,75.7,3,28,30,метро Тушинская,8 минут на транспорте,0,8,https://www.cian.ru/sale/flat/303283404/,"Строительный проезд, 9С9",55.83656,37.421901
22400000,16.924571516825267,75.7,2,26,30,метро Тушинская,8 минут на транспорте,0,8,https://www.cian.ru/sale/flat/314246436/,"Строительный проезд, 9С6",55.835806,37.422818
22800000,16.94227109392467,64.9,2,4,43,метро Тушинская,8 минут на транспорте,0,8,https://www.cian.ru/sale/flat/304286409/,"Строительный проезд, 9С11",55.83656,37.421901
23000000,16.951004773893423,46.7,1,33,43,метро Тушинская,8 минут на транспорте,0,8,https://www.cian.ru/sale/flat/307938075/,"Строительный проезд, 9С9",55.83656,37.421901
23800000,16.985196138641705,54.6,2,43,44,метро Тушинская,8 минут на транспорте,0,8,https://www.cian.ru/sale/flat/314536531/,"Строительный проезд, 9С9",55.83656,37.421901
27441100,17.127552447482035,76.8,3,2,24,метро Тушинская,17 минут пешком,1,17,https://www.cian.ru/sale/flat/306203293/,"ул. Николая Озерова, 8к1",55.814937,37.430453
33611094,17.33036674900791,91.1,3,2,13,метро Тушинская,17 минут пешком,1,17,https://www.cian.ru/sale/flat/306203453/,"ул. Николая Озерова, 8к1",55.814937,37.430453
185000000,19.0358663830426,180.0,5,16,23,метро Белорусская,9 минут пешком,1,9,https://www.cian.ru/sale/flat/309498067/,"Верхняя ул., 20к1",55.779216,37.574381
17700000,16.689075197544057,35.7,1,11,16,метро Белорусская,11 минут пешком,1,11,https://www.cian.ru/sale/flat/315932490/,"Скаковая ул., 34К4",55.777089,37.571156
17300000,16.666217059468007,38.9,2,5,12,метро Белорусская,16 минут пешком,1,16,https://www.cian.ru/sale/flat/315203673/,"Беговая аллея, 5К3",55.781894,37.56512
29500000,17.19990082131005,70.0,3,7,16,метро Белорусская,14 минут пешком,1,14,https://www.cian.ru/sale/flat/313145797/,"ул. Правды, 5",55.784288,37.574893
54500000,17.81371125963347,66.2,2,7,27,метро Белорусская,8 минут пешком,1,8,https://www.cian.ru/sale/flat/314500986/,"Верхняя ул., 20к1",55.779216,37.574381
54500000,17.81371125963347,66.2,3,7,27,метро Белорусская,8 минут пешком,1,8,https://www.cian.ru/sale/flat/304283080/,"Верхняя ул., 20к1",55.779216,37.574381
54500000,17.81371125963347,66.0,3,7,24,метро Белорусская,8 минут пешком,1,8,https://www.cian.ru/sale/flat/307460209/,"Верхняя ул., 20к1",55.779216,37.574381
12950000,16.37660634610982,32.1,1,1,5,метро Белорусская,14 минут пешком,1,14,https://www.cian.ru/sale/flat/305959292/,"Скаковая ул., 18",55.781256,37.567375
150000000,18.82614585206053,82.0,3,16,17,метро Белорусская,2 минуты пешком,1,2,https://www.cian.ru/sale/flat/310475996/,"ул. 1-я Ямского Поля, 1к1",55.779271,37.581676
34600000,17.359364240027954,84.8,3,9,12,метро Белорусская,7 минут пешком,1,7,https://www.cian.ru/sale/flat/313924610/,"Ленинградский просп., 18",55.781372,37.576268
15200000,16.536805985816503,32.0,1,3,5,метро Белорусская,16 минут пешком,1,16,https://www.cian.ru/sale/flat/316486576/,"Скаковая ул., 4к2",55.782213,37.566395
32000000,17.281246460764002,65.0,3,15,16,метро Белорусская,11 минут пешком,1,11,https://www.cian.ru/sale/flat/316213347/,"Скаковая ул., 34К4",55.777089,37.571156
38250000,17.45965411823682,79.0,3,17,29,метро Белорусская,5 минут на транспорте,0,5,https://www.cian.ru/sale/flat/311987370/,"ул. Пресненский Вал, 19",55.772315,37.567303
48000000,17.686711568872166,65.1,2,13,17,метро Белорусская,4 минуты пешком,1,4,https://www.cian.ru/sale/flat/315405552/,"ул. 1-я Ямского Поля, 1к1",55.779271,37.581676
180000000,19.00846740885449,180.0,5,16,24,метро Белорусская,8 минут пешком,1,8,https://www.cian.ru/sale/flat/303524954/,"Верхняя ул., 20к1",55.779216,37.574381
180000000,19.00846740885449,180.0,5,16,24,метро Белорусская,8 минут пешком,1,8,https://www.cian.ru/sale/flat/312581428/,"Верхняя ул., 20к1",55.779216,37.574381
12000000,16.300417207752275,29.5,1,1,5,метро Белорусская,18 минут пешком,1,18,https://www.cian.ru/sale/flat/314648023/,"ул. Новая Башиловка, 6",55.786799,37.569351
18000000,16.70588231586044,45.5,2,3,5,метро Белорусская,9 минут пешком,1,9,https://www.cian.ru/sale/flat/315102362/,"Скаковая ул., 34К2",55.777864,37.572028
23450000,16.970381052856563,59.4,2,8,8,метро Белорусская,11 минут пешком,1,11,https://www.cian.ru/sale/flat/304050196/,"ул. Правды, 3/1",55.784005,37.576376
24100000,16.997722398460883,48.8,3,5,5,метро Белорусская,9 минут пешком,1,9,https://www.cian.ru/sale/flat/313295774/,"Скаковая ул., 34К2",55.777864,37.572028
25990000,17.073222406617674,44.4,2,4,5,метро Белорусская,14 минут пешком,1,14,https://www.cian.ru/sale/flat/314887212/,"Скаковая ул., 18",55.781256,37.567375
27000000,17.111347423968603,61.0,2,4,8,метро Белорусская,11 минут пешком,1,11,https://www.cian.ru/sale/flat/314883963/,"ул. Правды, 4",55.783372,37.576708
16500000,16.61887093887081,59.0,2,9,17,метро Речной вокзал,7 минут на транспорте,0,7,https://www.cian.ru/sale/flat/314647371/,"Фестивальная ул., 22К5",55.858347,37.500711
14450000,16.486204972522714,38.6,2,7,14,метро Речной вокзал,17 минут пешком,1,17,https://www.cian.ru/sale/flat/316220786/,"Валдайский проезд, 6",55.865283,37.46856
17500000,16.67771143889374,44.5,2,10,14,метро Речной вокзал,17 минут пешком,1,17,https://www.cian.ru/sale/flat/315108983/,"Валдайский проезд, 6",55.865283,37.46856
12500000,16.34123920227253,32.1,1,3,9,метро Речной вокзал,18 минут пешком,1,18,https://www.cian.ru/sale/flat/315959272/,"Фестивальная ул., 14",55.859342,37.495662
11000000,16.213405830762646,31.3,1,2,5,метро Речной вокзал,7 минут на транспорте,0,7,https://www.cian.ru/sale/flat/316662661/,"Флотская ул., 58к1",55.855143,37.505786
18900000,16.75467248002987,60.0,2,16,25,метро Речной вокзал,8 минут на транспорте,0,8,https://www.cian.ru/sale/flat/315189331/,"ул. Лавочкина, 6",55.850601,37.50478
18000000,16.70588231586044,56.0,2,4,25,метро Речной вокзал,20 минут пешком,1,20,https://www.cian.ru/sale/flat/310666913/,"Валдайский проезд, 10к1",55.867071,37.467365
17999999,16.705882260304882,77.8,4,1,12,метро Речной вокзал,19 минут пешком,1,19,https://www.cian.ru/sale/flat/314104500/,"Авангардная ул., 8К3",55.845739,37.491898
41900000,17.550796384892365,119.0,3,17,28,метро Речной вокзал,19 минут пешком,1,19,https://www.cian.ru/sale/flat/315665485/,"Флотская ул., 7к3",55.85483,37.497018
15500000,16.556350581889475,50.2,1,16,16,метро Речной вокзал,16 минут пешком,1,16,https://www.cian.ru/sale/flat/315209030/,"ул. Лавочкина, 42",55.860549,37.488943
8400000,15.943742263813542,25.0,1,13,15,метро Речной вокзал,15 минут на транспорте,0,15,https://www.cian.ru/sale/flat/315063014/,"Ленинградское ш., 228к7",55.932692,37.388601
28000000,17.14771506813948,82.2,3,31,32,метро Речной вокзал,9 минут на транспорте,0,9,https://www.cian.ru/sale/flat/305187575/,"Кронштадтский бул., 9к3",55.842919,37.489859
16100000,16.59432982995469,44.1,2,12,26,метро Речной вокзал,8 минут на транспорте,0,8,https://www.cian.ru/sale/flat/314494123/,"Кронштадтский бул., 6к4",55.840735,37.494404
14650000,16.49995089342735,46.4,2,3,9,метро Речной вокзал,8 минут на транспорте,0,8,https://www.cian.ru/sale/flat/316466303/,"Фестивальная ул., 22К3",55.858559,37.502579
18500000,16.733281290048552,52.5,2,12,18,метро Речной вокзал,6 минут на транспорте,0,6,https://www.cian.ru/sale/flat/315659528/,"Петрозаводская ул., 15к5",55.863707,37.493838
15500000,16.556350581889475,49.7,1,15,16,метро Речной вокзал,4 минуты на транспорте,0,4,https://www.cian.ru/sale/flat/315405204/,"ул. Лавочкина, 54К2",55.865253,37.486562
11000000,16.213405830762646,44.1,2,1,9,метро Речной вокзал,16 минут пешком,1,16,https://www.cian.ru/sale/flat/304766413/,"ул. Лавочкина, 44К1",55.860853,37.490137
16500000,16.61887093887081,51.0,3,9,9,метро Речной вокзал,7 минут на транспорте,0,7,https://www.cian.ru/sale/flat/315146090/,"ул. Ляпидевского, 6К2",55.856073,37.499408
35000000,17.37085861945369,103.1,4,4,10,метро Речной вокзал,7 минут на транспорте,0,7,https://www.cian.ru/sale/flat/316290316/,"Фестивальная ул., 22К1",55.859721,37.499839
20800000,16.850463544671545,57.2,2,31,37,метро Речной вокзал,13 минут пешком,1,13,https://www.cian.ru/sale/flat/316197470/,"Ленинградское ш., 108",55.860696,37.467644
17100000,16.654589021472887,42.9,1,4,26,метро Речной вокзал,8 минут на транспорте,0,8,https://www.cian.ru/sale/flat/315974122/,"Кронштадтский бул., 6к4",55.840735,37.494404
18999999,16.759949484499135,38.3,1,3,29,метро Речной вокзал,17 минут пешком,1,17,https://www.cian.ru/sale/flat/314947097/,"Пулковская ул., 2",55.8435,37.48048
18350000,16.725140132464855,50.9,2,9,14,метро Речной вокзал,20 минут пешком,1,20,https://www.cian.ru/sale/flat/309540475/,"ул. Ляпидевского, 2К1",55.854835,37.499552
14500000,16.489659207390805,51.1,3,7,9,метро Речной вокзал,18 минут пешком,1,18,https://www.cian.ru/sale/flat/310586701/,"Фестивальная ул., 53К2",55.861939,37.493353
14600000,16.496532086678563,40.0,2,3,17,метро Речной вокзал,4 минуты на транспорте,0,4,https://www.cian.ru/sale/flat/316485954/,"Смольная ул., 44к1",55.869122,37.473959
16300000,16.60667566577699,56.0,3,8,9,метро Речной вокзал,10 минут пешком,1,10,https://www.cian.ru/sale/flat/312480117/,"Ленинградское ш., 78",55.847614,37.477157
16200000,16.600521800202614,61.0,3,9,9,метро Речной вокзал,8 минут на транспорте,0,8,https://www.cian.ru/sale/flat/306850212/,"Флотская ул., 13К5",55.85721,37.503594
16490000,16.61826469453578,33.7,1,12,29,метро Речной вокзал,15 минут пешком,1,15,https://www.cian.ru/sale/flat/305136190/,"Пулковская ул., 2",55.8435,37.48048
16500000,16.61887093887081,40.1,1,22,22,метро Речной вокзал,8 минут на транспорте,0,8,https://www.cian.ru/sale/flat/316453305/,"ул. Лавочкина, 10А",55.850863,37.502624
16500000,16.61887093887081,35.9,1,6,29,метро Речной вокзал,15 минут пешком,1,15,https://www.cian.ru/sale/flat/316431140/,"Пулковская ул., 2",55.8435,37.48048
19990000,16.81074270647658,54.0,2,11,14,метро Речной вокзал,12 минут пешком,1,12,https://www.cian.ru/sale/flat/312802475/,"Авангардная ул., 15",55.849024,37.488287
25300000,17.04631495369775,69.2,2,20,24,метро Речной вокзал,6 минут пешком,1,6,https://www.cian.ru/sale/flat/316115054/,"Фестивальная ул., 15К2",55.858544,37.474875
25700000,17.06200154986545,73.2,2,21,24,метро Речной вокзал,19 минут пешком,1,19,https://www.cian.ru/sale/flat/312909913/,"Флотская ул., 7к3",55.85483,37.497018
25700000,17.06200154986545,68.9,2,10,28,метро Речной вокзал,19 минут пешком,1,19,https://www.cian.ru/sale/flat/312910594/,"Флотская ул., 7к3",55.85483,37.497018
28000000,17.14771506813948,65.0,3,28,35,метро Речной вокзал,8 минут пешком,1,8,https://www.cian.ru/sale/flat/313302945/,"Фестивальная ул., 15К4",55.859893,37.473689
39990000,17.504139980823002,114.7,3,28,28,метро Речной вокзал,19 минут пешком,1,19,https://www.cian.ru/sale/flat/264367013/,"Флотская ул., 7к3",55.85483,37.497018
75000000,18.132998671500584,180.0,5,19,28,метро Речной вокзал,18 минут пешком,1,18,https://www.cian.ru/sale/flat/314604161/,"Флотская ул., 7к2",55.853294,37.497504
17700000,16.689075197544057,65.4,3,3,10,метро Авиамоторная,10 минут пешком,1,10,https://www.cian.ru/sale/flat/313187111/,"Авиамоторная ул., 34К2",55.743912,37.721211
24250000,17.003927175347766,88.6,4,5,12,метро Авиамоторная,3 минуты пешком,1,3,https://www.cian.ru/sale/flat/311350610/,"ш. Энтузиастов, 26",55.750945,37.719378
21190000,16.869039930244483,78.6,3,1,6,метро Авиамоторная,8 минут пешком,1,8,https://www.cian.ru/sale/flat/315959331/,"Авиамоторная ул., 28/4",55.745899,37.719396
40000000,17.50439001207821,97.1,4,3,8,метро Авиамоторная,1 минута пешком,1,1,https://www.cian.ru/sale/flat/313854620/,"ш. Энтузиастов, 20",55.750854,37.715381
14570000,16.49447517817139,43.5,2,2,5,метро Авиамоторная,2 минуты пешком,1,2,https://www.cian.ru/sale/flat/312580282/,"ш. Энтузиастов, 20Б",55.749993,37.715498
20000000,16.811242831518264,73.5,3,5,5,метро Авиамоторная,3 минуты пешком,1,3,https://www.cian.ru/sale/flat/315693754/,"Авиамоторная ул., 22/12",55.748888,37.718471
39999000,17.504365011765707,76.9,3,8,19,метро Авиамоторная,10 минут пешком,1,10,https://www.cian.ru/sale/flat/314629959/,"Красноказарменная ул., 14Ак2",55.75323,37.706973
22800000,16.94227109392467,85.0,4,2,6,метро Авиамоторная,4 минуты пешком,1,4,https://www.cian.ru/sale/flat/313532514/,"Авиамоторная ул., 49/1",55.748508,37.719944
21500000,16.883563493097892,65.2,2,6,12,метро Авиамоторная,2 минуты пешком,1,2,https://www.cian.ru/sale/flat/314423601/,"ш. Энтузиастов, 15/16",55.751822,37.716153
23000000,16.951004773893423,64.7,3,10,16,метро Авиамоторная,11 минут пешком,1,11,https://www.cian.ru/sale/flat/316020371/,"Авиамоторная ул., 34К1",55.743426,37.720474
15250000,16.540090061017693,57.3,2,3,5,метро Авиамоторная,4 минуты пешком,1,4,https://www.cian.ru/sale/flat/314872278/,"проезд Энтузиастов, 19А",55.754522,37.719172
17500000,16.67771143889374,62.0,3,3,5,метро Авиамоторная,1 минута пешком,1,1,https://www.cian.ru/sale/flat/316274203/,"ш. Энтузиастов, 20В",55.75016,37.71627
14950000,16.52022185780097,67.7,3,1,5,метро Авиамоторная,5 минут пешком,1,5,https://www.cian.ru/sale/flat/307426094/,"ул. Пруд-Ключики, 5",55.749395,37.721184
12900000,16.3727378693319,42.2,2,5,5,метро Авиамоторная,4 минуты пешком,1,4,https://www.cian.ru/sale/flat/306558074/,"проезд Энтузиастов, 19Б",55.755251,37.719989
19450000,16.783357628028728,41.0,1,4,9,метро Авиамоторная,9 минут пешком,1,9,https://www.cian.ru/sale/flat/316137846/,"Красноказарменная ул., 14Ак4",55.751725,37.707009
19000000,16.759949537130716,37.3,1,3,23,метро Авиамоторная,8 минут пешком,1,8,https://www.cian.ru/sale/flat/316594043/,"Красноказарменная ул., 14Ак2",55.75323,37.706973
15790000,16.574887386231826,56.2,2,5,5,метро Авиамоторная,4 минуты пешком,1,4,https://www.cian.ru/sale/flat/316626810/,"проезд Энтузиастов, 19А",55.754522,37.719172
13300000,16.40327459319198,36.6,1,4,5,метро Авиамоторная,2 минуты пешком,1,2,https://www.cian.ru/sale/flat/315881688/,"ш. Энтузиастов, 20Б",55.749993,37.715498
31500000,17.26549810379586,80.1,3,10,27,метро Авиамоторная,11 минут пешком,1,11,https://www.cian.ru/sale/flat/315290630/,"ул. Крузенштерна, 10к1",55.751447,37.703775
25000000,17.034386382832476,84.1,4,5,10,метро Авиамоторная,10 минут пешком,1,10,https://www.cian.ru/sale/flat/306730975/,"Авиамоторная ул., 34К2",55.743912,37.721211
13500000,16.41820024340866,43.6,2,2,5,метро Авиамоторная,7 минут на транспорте,0,7,https://www.cian.ru/sale/flat/315083707/,"Подъемная ул., 6Б",55.739397,37.707691
26500000,17.09265529095645,78.0,3,6,8,метро Авиамоторная,1 минута пешком,1,1,https://www.cian.ru/sale/flat/314422824/,"ш. Энтузиастов, 13",55.751614,37.714968
23700000,16.98098560610536,96.0,3,5,5,метро Авиамоторная,3 минуты пешком,1,3,https://www.cian.ru/sale/flat/285592167/,"2-я Кабельная ул., 10",55.748503,37.717321
44000000,17.599700191882537,96.3,3,3,12,метро Авиамоторная,20 минут пешком,1,20,https://www.cian.ru/sale/flat/311747435/,"Красноказарменная ул., 8",55.758083,37.695735
15700000,16.569171270318538,20.1,1,26,26,метро Авиамоторная,18 минут пешком,1,18,https://www.cian.ru/sale/flat/316467458/,"Красноказарменная ул., 15к4",55.757389,37.706254
27000000,17.111347423968603,88.3,3,9,12,метро Авиамоторная,3 минуты пешком,1,3,https://www.cian.ru/sale/flat/312770551/,"ш. Энтузиастов, 26",55.750945,37.719378
24800000,17.02635421113521,78.2,3,6,8,метро Авиамоторная,20 минут пешком,1,20,https://www.cian.ru/sale/flat/316576843/,"Красноказарменная ул., 9",55.758139,37.697738
32500000,17.296750647299966,75.0,3,3,17,метро Авиамоторная,4 минуты пешком,1,4,https://www.cian.ru/sale/flat/313165142/,"ш. Энтузиастов, 11АК4",55.752308,37.714429
33000000,17.312018119430753,72.8,3,5,19,метро Авиамоторная,8 минут пешком,1,8,https://www.cian.ru/sale/flat/316465154/,"ул. Крузенштерна, 12к3",55.750844,37.706622
28000000,17.14771506813948,89.7,3,2,8,метро Авиамоторная,7 минут пешком,1,7,https://www.cian.ru/sale/flat/285258084/,"Авиамоторная ул., 51",55.746304,37.720995
18500000,16.733281290048552,57.3,2,4,5,метро Авиамоторная,4 минуты пешком,1,4,https://www.cian.ru/sale/flat/316086305/,"проезд Энтузиастов, 19А",55.754522,37.719172
170000000,18.951308995014536,200.0,4,18,27,метро Авиамоторная,12 минут пешком,1,12,https://www.cian.ru/sale/flat/311546754/,"проезд Невельского, 6к3",55.751898,37.702086
25000000,17.034386382832476,56.0,2,5,27,метро Авиамоторная,10 минут пешком,1,10,https://www.cian.ru/sale/flat/300255349/,"ул. Крузенштерна, 12к2",55.750859,37.705679
16650000,16.627920774390727,37.6,1,9,26,метро Авиамоторная,8 минут пешком,1,8,https://www.cian.ru/sale/flat/312014646/,"ул. Крузенштерна, 12к3",55.750844,37.706622
25020000,17.03518606300304,55.6,2,16,26,метро Авиамоторная,10 минут пешком,1,10,https://www.cian.ru/sale/flat/305285775/,"ул. Крузенштерна, 12к2",55.750859,37.705679
24999999,17.034386342832473,55.8,2,24,27,метро Авиамоторная,11 минут пешком,1,11,https://www.cian.ru/sale/flat/299256702/,"ул. Крузенштерна, 12к1",55.751041,37.704862
35500000,17.385043254445645,65.5,2,23,26,метро Авиамоторная,13 минут пешком,1,13,https://www.cian.ru/sale/flat/315818226/,"Красноказарменная ул., 15к1",55.755636,37.705958
13100000,16.38812278817138,44.5,2,2,9,метро Авиамоторная,15 минут пешком,1,15,https://www.cian.ru/sale/flat/229972230/,"Душинская ул., 18К1",55.74489,37.705446
43000000,17.576710673657836,110.1,3,27,28,метро Авиамоторная,15 минут пешком,1,15,https://www.cian.ru/sale/flat/314742328/,"проезд Невельского, 1к4",55.749435,37.700595
42900000,17.574382383898246,74.0,2,6,27,метро Авиамоторная,12 минут пешком,1,12,https://www.cian.ru/sale/flat/316668057/,"проезд Невельского, 6к3",55.751898,37.702086
43000000,17.576710673657836,104.4,3,21,27,метро Авиамоторная,12 минут пешком,1,12,https://www.cian.ru/sale/flat/309237591/,"проезд Невельского, 6к3",55.751898,37.702086
13100000,16.38812278817138,45.5,2,2,9,метро Авиамоторная,15 минут пешком,1,15,https://www.cian.ru/sale/flat/314588058/,"Душинская ул., 18К1",55.74489,37.705446
13300000,16.40327459319198,31.6,1,5,9,метро Авиамоторная,6 минут пешком,1,6,https://www.cian.ru/sale/flat/316382922/,"Красноказарменная ул., 16Б",55.752612,37.710629
32500000,17.296750647299966,83.6,3,18,28,метро Авиамоторная,15 минут пешком,1,15,https://www.cian.ru/sale/flat/314644016/,"проезд Невельского, 1к1",55.750195,37.698672
15490000,16.55570521239305,38.5,1,17,17,метро Авиамоторная,4 минуты пешком,1,4,https://www.cian.ru/sale/flat/314266254/,"ш. Энтузиастов, 11АК4",55.752308,37.714429
30600000,17.236510566922608,70.1,2,23,23,метро Авиамоторная,10 минут пешком,1,10,https://www.cian.ru/sale/flat/308800939/,"Красноказарменная ул., 14Ак1",55.753367,37.705877
17500000,16.67771143889374,34.4,1,5,23,метро Авиамоторная,10 минут пешком,1,10,https://www.cian.ru/sale/flat/315778631/,"Красноказарменная ул., 14Ак2",55.75323,37.706973
32000000,17.281246460764002,96.1,3,2,22,метро Авиамоторная,19 минут пешком,1,19,https://www.cian.ru/sale/flat/311235091/,"ул. Лефортовский Вал, 13",55.757754,37.704691
20450000,16.833493440453086,39.0,1,17,26,метро Авиамоторная,10 минут пешком,1,10,https://www.cian.ru/sale/flat/311226847/,"ул. Крузенштерна, 12к2",55.750859,37.705679
25000000,17.034386382832476,56.0,2,16,26,метро Авиамоторная,10 минут пешком,1,10,https://www.cian.ru/sale/flat/311226849/,"ул. Крузенштерна, 12к2",55.750859,37.705679
25500000,17.054189010128656,50.0,2,8,14,метро Авиамоторная,10 минут пешком,1,10,https://www.cian.ru/sale/flat/315521660/,"Красноказарменная ул., 14Ак2",55.75323,37.706973
27400000,17.126053571358298,63.2,2,3,10,метро Авиамоторная,4 минуты пешком,1,4,https://www.cian.ru/sale/flat/312832795/,"Красноказарменная ул., 14Ак6",55.75167,37.71203
29000000,17.182806387950748,62.0,2,6,8,метро Авиамоторная,14 минут пешком,1,14,https://www.cian.ru/sale/flat/308722162/,"проезд Невельского, 6к1",55.751102,37.700361
30900000,17.246266741867974,70.1,2,23,23,метро Авиамоторная,10 минут пешком,1,10,https://www.cian.ru/sale/flat/308331106/,"Красноказарменная ул., 14Ак1",55.753367,37.705877
31990000,17.2809339119257,74.4,3,16,24,метро Авиамоторная,10 минут пешком,1,10,https://www.cian.ru/sale/flat/314841958/,"ул. Крузенштерна, 12к2",55.750859,37.705679
34999900,17.37085576230675,75.0,2,4,27,метро Авиамоторная,12 минут пешком,1,12,https://www.cian.ru/sale/flat/315746058/,"проезд Невельского, 6к3",55.751898,37.702086
37000000,17.4264284706085,74.2,2,10,16,метро Авиамоторная,14 минут пешком,1,14,https://www.cian.ru/sale/flat/308281145/,"проезд Невельского, 6к1",55.751102,37.700361
39600000,17.49433967622471,70.0,3,11,16,метро Авиамоторная,14 минут пешком,1,14,https://www.cian.ru/sale/flat/315633788/,"проезд Невельского, 6к1",55.751102,37.700361
